Peak ID	Name	Scan	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Estimated noise	S/N	Sharpness	Gaussian similarity	Ideal slope	Symmetry	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	m/z similarity	Simple dot product	Weighted dot product	Reverse dot product	Matched peaks count	Matched peaks percentage	Total score	S/N	MS1 isotopes	MSMS spectrum
1543	Unknown	6848	14.281	14.396	14.549	293.17993	87122	855616	5037.909	11.60805	26.715	0.853	0.996	0.702		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	11.60805	293.17993 95488;294.18344 8048	null
1544	Unknown	6848	14.255	14.396	14.461	301.23898	165413	1050498	2236.558	73.75311	44.582	0.939	0.995	0.674		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	73.75311	301.23898 167685;302.24188 31645;303.23331 14528	null
1545	Unknown	6848	14.255	14.396	14.487	340.20398	117636	1167454	4979.450	12.05573	25.379	0.769	0.994	0.353		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	12.05573	340.20398 115511;341.19571 20820;341.20645 12689	null
1546	Unknown	6848	13.985	14.396	14.905	355.15872	181581	1695209	1.000	181581.10000	47.339	0.744	1.000	0.461		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	181581.10000	355.15872 202377;356.16068 35709	null
1547	Unknown	6848	14.075	14.396	14.574	356.16068	36484	310065	1.000	36483.75000	21.077	0.803	0.998	0.543		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	36483.75000	356.16068 35709	null
1548	Unknown	6848	14.268	14.396	14.574	368.24811	57508	611089	2251.356	19.24435	20.394	0.832	0.998	0.662		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	19.24435	368.24811 58744;369.24127 109485;370.24445 13663	null
1549	Unknown	6848	14.281	14.396	14.549	369.24127	105144	1097606	3802.086	20.90638	26.598	0.819	0.994	0.742		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	20.90638	369.24127 109485;370.24445 13663	null
1550	Unknown	6848	14.307	14.396	14.487	378.27661	48642	275914	2176.864	20.21891	34.569	0.937	0.994	0.811		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	20.21891	378.27661 63107;379.26913 13640	null
1551	Unknown	6848	14.255	14.396	14.474	474.28662	167646	1475454	3136.869	42.09076	32.429	0.912	0.997	0.500		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	42.09076	474.28662 170990;475.29013 30432	null
1552	Unknown	6848	14.190	14.396	14.474	511.47418	108956	634931	1.000	108955.60000	46.608	0.840	1.000	0.811		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	108955.60000	511.47418 129450;512.47760 50209	null
1553	Unknown	6854	14.165	14.409	14.867	82.95329	3851943	103022625	9409.725	261.39190	87.542	0.403	0.999	0.609		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	261.39190	82.95329 4515551;84.95034 1759118;84.95752 26498	65.56971 13415;66.95805 123757;71.23493 53526;82.40086 11896;82.95303 2404035;86.65130 11833
1554	Unknown	6854	14.255	14.409	14.562	96.95931	1352379	15883313	160668.800	6.01385	80.257	0.919	0.996	0.669		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	6.01385	96.95931 1895927;97.95876 6153;97.96432 8110;98.95509 77536;98.96345 12807	null
1555	Unknown	6854	14.177	14.409	14.549	98.94832	166694	2844067	10748.100	8.15003	15.853	0.772	1.000	0.726		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	8.15003	98.93847 7339;98.94832 126958;98.95509 77536;100.94538 33018	null
1556	Unknown	6854	14.138	14.409	14.537	98.95509	169228	2916644	10748.610	9.02226	16.335	0.930	0.996	0.777		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	9.02226	98.94832 126958;98.95509 77536;98.96345 12807;100.94538 33018	null
1557	Unknown	6854	14.242	14.409	14.461	160.06123	176558	1769347	9614.611	10.66615	18.697	0.761	0.996	0.804		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	10.66615	160.06123 180181;160.06912 7835;161.06433 7809	null
1558	Unknown	6854	14.255	14.409	14.549	170.08199	99222	1242544	8667.145	6.69539	18.356	0.898	0.997	0.871		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	6.69539	170.08199 121687;171.08511 6344	null
1559	Unknown	6854	14.229	14.409	14.790	178.05074	14960714	266252370	344372.900	30.27583	255.563	0.810	1.000	0.585		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	30.27583	178.05074 16983680;179.04521 38589;179.04741 40157;179.05405 1616262;180.04315 13262;180.05486 50114;180.05759 42777	67.44085 32739;68.22230 37430;71.80280 104795;108.76366 34472;112.06863 32939;117.69944 32091;132.04431 38330;134.06021 1147350;178.05046 1008967
1560	Unknown	6854	14.255	14.409	14.638	179.05405	1528431	21223621	45164.690	23.34225	83.405	0.814	0.999	0.699		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	23.34225	179.04521 38589;179.04741 40157;179.05405 1616262;180.05486 50114;180.05759 42777;181.05040 152447;181.05806 13740	null
1561	Unknown	6854	14.281	14.409	14.562	180.05486	93185	1061643	8628.871	7.78304	23.055	0.836	1.000	0.773		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	7.78304	180.05486 50114;180.05759 42777;181.05040 152447;181.05806 13740;182.04552 14451;182.05365 18231	null
1562	Unknown	6854	14.293	14.409	14.549	187.03751	104814	1083577	5133.710	16.15454	23.044	0.895	0.992	0.812		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	16.15454	187.02777 24764;187.03770 103624;189.03079 7593;189.03485 35052	null
1563	Unknown	6854	14.242	14.409	14.651	197.08188	259778	4219699	15945.650	9.36829	27.558	0.823	1.000	0.638		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	9.36829	197.08188 291991;198.08510 28131;199.07999 5853	59.01258 4312;64.22705 2225;65.21168 2499;69.58037 2171;71.82056 9952;128.99449 2266;129.80301 2123;130.36150 2588;130.99196 3406;134.86446 40176;135.08086 7191;143.50537 2431;149.65718 2488;153.09145 34929;156.98952 5287;162.83833 4314;164.41707 2809;176.99634 17397;177.01370 2134;196.98433 24530;197.00294 17585;197.02019 4144;197.04504 2630;197.08118 20492;197.80751 8193
1564	Unknown	6854	14.268	14.409	14.574	201.11320	597231	8852966	44525.910	5.38637	29.760	0.792	0.996	0.871		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	5.38637	201.11320 691263;202.10854 57802;202.11650 50601;203.11206 6015	57.03320 7176;57.21180 2564;57.70273 2800;59.01265 3031;63.05505 2597;70.06934 21718;70.07365 10757;71.04895 2475;85.02844 3543;87.04403 41241;95.52361 2628;113.05975 21225;121.10140 7942;137.09592 4970;139.11200 22761;152.42094 2668;155.10704 11768;157.12254 7476;159.12114 3310;179.78560 2523;180.98975 11092;181.00638 4927;181.98380 2511;183.10191 10411;198.37935 2362;200.99786 30549;201.01547 4374;201.11276 92279;201.13165 5999;202.98744 2718
1565	Unknown	6854	13.985	14.409	14.867	283.00171	406258	16381750	4330.690	49.84239	10.899	0.931	1.000	0.867		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	49.84239	283.00171 436363;284.00546 30907;284.99738 331881	null
1566	Unknown	6860	14.268	14.423	14.613	237.09016	101029	1453821	5257.570	12.40332	18.115	0.908	1.000	0.898		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	12.40332	237.09016 98148;238.09328 8769;239.08736 37843;239.09271 9132	null
1567	Unknown	6860	14.165	14.423	14.562	440.08081	47763	361597	1.000	47762.81000	27.303	0.730	1.000	0.631		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	47762.81000	440.08081 50958;441.08850 118939	null
1568	Unknown	6860	14.255	14.423	14.777	441.08850	116324	1221893	1824.240	63.76577	34.012	0.669	0.999	0.405		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	63.76577	441.08850 118939;442.09421 66499	null
1569	Unknown	6866	14.255	14.435	14.803	84.95023	1559456	35269438	4938.701	196.18370	53.789	0.788	0.986	0.484		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	196.18370	84.95023 1685454;84.95724 15551	68.95519 33490;71.84445 21728;84.95008 630457;84.98953 33858;85.00358 4532
1570	Unknown	6866	14.268	14.435	14.562	110.97495	134184	1559342	9499.855	10.30310	24.182	0.836	0.999	0.777		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	10.30310	110.97495 140671;112.97084 11188;112.98481 1736084	null
1571	Unknown	6866	14.396	14.435	14.588	173.82857	193933	1898386	4699.119	14.36892	14.960	0.799	0.995	0.791		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	14.36892	173.82857 207281;175.82567 23683	null
1572	Unknown	6866	14.242	14.435	14.651	214.02751	408848	5955824	7522.238	40.94314	42.446	0.800	0.999	0.647		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	40.94314	214.02751 459102;215.03137 48048;216.02458 126733	null
1573	Unknown	6866	14.165	14.435	14.651	216.02458	132282	2122733	7355.033	13.72502	23.230	0.946	0.993	0.722		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	13.72502	216.02458 126733;217.02766 33417	null
1574	Unknown	6872	14.255	14.448	14.588	183.00630	122827	1892616	5009.726	13.96344	15.438	0.910	0.999	0.794		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	13.96344	183.00630 128331;185.00301 63818	null
1575	Unknown	6872	14.087	14.448	14.905	442.09488	55845	694480	1.000	55844.69000	21.900	0.659	1.000	0.339		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	55844.69000	442.09488 46420;443.08856 11360;443.10315 10248	null
1576	Unknown	6878	14.242	14.461	14.790	197.02202	87052	1795424	5687.419	10.18587	14.056	0.889	1.000	0.766		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	10.18587	197.02202 92386;199.01898 36645	null
1577	Unknown	6884	14.396	14.474	14.841	119.94624	251669	4297744	18902.810	10.06664	16.373	0.619	1.000	0.270		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	10.06664	119.94624 269905;121.94334 63643	null
1578	Unknown	6884	14.396	14.474	14.803	162.84193	316184	4807376	31307.070	7.83607	28.036	0.759	0.994	0.239		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	7.83607	162.83862 20727;162.84193 364175;163.83968 18169;164.83919 298186	null
1579	Unknown	6896	14.358	14.499	14.803	236.97937	502293	9153964	4326.479	73.67684	27.883	0.920	0.998	0.510		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	73.67684	236.97937 515853;237.98296 19611	70.75040 24393;82.37741 3681;85.42902 2945;146.39035 3426;152.99590 8678;170.98642 3773;173.00189 6282;176.99657 6373;197.00249 13252;208.98306 5164;216.98940 188996;217.00873 13338;221.27473 2930;236.97874 196569;236.99664 138507
1580	Unknown	6896	14.423	14.499	15.433	355.02042	974209	30954535	7942.822	102.10410	16.326	0.547	1.000	0.090		[M-H2O-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	102.10410	355.02042 1030469;356.02380 82970;357.01755 97558	55.75288 4984;56.62936 4865;60.23484 4643;66.38823 5168;67.25281 4665;73.32800 13835;82.36333 4736;95.54152 4859;96.96002 5042;100.74963 5047;103.43190 5190;105.85635 5278;111.27467 5066;117.05917 5401;142.99181 7151;170.96031 6501;200.04410 5459;204.98911 15012;209.11334 6073;210.99844 23752;231.00484 63927;251.01157 41343;270.98071 27403;271.01782 16952;295.00250 6401;302.01437 6361;314.98602 12828;354.98782 13286;355.01886 27498;355.15726 47024
1581	Unknown	6902	14.255	14.512	14.625	166.83513	95395	1709578	10483.410	4.64397	10.833	0.663	0.978	0.371		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	4.64397	166.83513 84761;167.83624 1169084;168.83157 33716	null
1582	Unknown	6902	14.423	14.512	14.970	236.99533	421279	9921496	5516.877	46.26472	13.136	0.671	1.000	0.154		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	46.26472	236.99533 432360;237.99922 30944;238.99442 67248	70.75040 24393;82.37741 3681;85.42902 2945;146.39035 3426;152.99590 8678;170.98642 3773;173.00189 6282;176.99657 6373;197.00249 13252;208.98306 5164;216.98940 188996;217.00873 13338;221.27473 2930;236.97874 196569;236.99664 138507
1583	Unknown	6902	14.448	14.512	14.713	287.01263	274661	3932230	4442.022	13.43309	12.430	0.598	0.996	0.104		[M-H2O-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	13.43309	287.01263 269945;288.01608 25515;289.00851 751117	63.89878 3135;70.74857 2795;70.75195 26808;71.38198 3786;71.73674 3993;86.44007 3884;89.43777 3513;95.36719 3182;102.47983 3148;112.07092 3336;116.56138 3743;118.74535 3245;130.99150 4334;161.35692 3916;182.98656 14008;192.98962 4559;198.99850 7935;199.25923 3505;202.99292 8228;206.98718 5483;216.98920 26073;220.98331 5339;222.99921 10937;226.99286 20761;227.01279 6687;228.80136 3444;242.98505 8469;246.99954 40119;247.02087 6938;258.98114 5857;266.98566 241667;286.99200 139721
1584	Unknown	6902	14.409	14.512	15.191	333.01849	500881	14908906	6820.880	51.90004	14.093	0.650	0.999	0.153		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	51.90004	333.01852 527978;334.02206 44347;335.01425 213392	53.96926 3459;58.41192 3094;60.68377 3220;70.66637 22135;70.67054 8389;71.73835 3224;80.73462 3660;86.82913 2963;92.74210 3020;94.56261 3475;102.63635 3503;112.20947 3243;118.49889 3661;161.32245 4177;161.52678 3936;166.39848 3849;179.01132 4554;188.99681 6540;209.00343 17369;229.00957 30319;231.00542 7990;247.00061 4552;248.99498 4340;249.01743 18865;252.99049 6076;256.49930 3745;269.02429 6910;272.99594 12900;292.98117 6485;293.00308 13387;312.99219 15117;313.01431 7768;332.99564 73604
1585	Unknown	6908	14.370	14.525	15.112	268.98608	682352	18023524	8107.838	60.88078	26.220	0.779	1.000	0.324		[M-H2O-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	60.88078	268.98596 718499;269.98965 53212;270.98148 106030	51.80049 4558;53.00188 4851;71.94292 19172;74.25127 4627;91.51932 4002;99.25983 4596;130.44495 3888;151.54482 4280;161.17255 4002;164.99623 6357;177.10370 5884;182.98590 6050;185.00250 5993;188.99625 5276;198.99850 9142;205.00841 6901;209.00227 10352;220.98557 5809;228.98936 178070;229.00899 10733;248.99603 206600;253.86908 5837;266.30795 5640;266.46524 4613;268.98199 299176;269.21268 11881
1586	Unknown	6908	14.370	14.525	14.574	281.24905	104730	639079	3119.651	31.56557	36.091	0.945	0.985	0.482		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	31.56557	281.24905 165840;282.25244 27577	null
1587	Unknown	6908	14.396	14.525	15.466	341.00458	1561599	52824925	9277.817	141.93010	21.484	0.649	1.000	0.181		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	141.93010	341.00464 1606641;342.00818 136468;343.00156 159936	51.27078 7200;57.88132 7969;58.97476 7087;60.21851 6175;60.59838 7844;63.58217 6142;70.41829 61795;82.11664 6158;82.26560 7057;85.78750 6477;87.81662 6842;92.32487 7249;95.47303 7764;114.42768 8009;117.21049 7183;146.20695 6491;147.96750 8013;180.98897 20263;202.34972 6685;216.98956 47870;219.97061 7576;236.99547 190409;237.01768 14053;252.99135 9554;254.98509 11518;257.00223 81027;260.99698 12772;281.00562 10425;300.99194 32515;310.32840 7440;320.99915 16929;341.00363 61775;341.19852 12408
1588	Unknown	6908	14.435	14.525	14.688	367.02036	301145	4084026	4658.420	13.14893	14.936	0.711	0.988	0.281		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	13.14893	367.02036 335977;368.02371 30970;369.01709 97682	null
1589	Unknown	6908	14.396	14.525	14.905	369.03592	510487	12480050	6501.936	40.09670	10.784	0.773	1.000	0.350		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	40.09670	369.03592 568581;370.03925 47543;371.03122 45028	55.78126 4486;59.63463 4405;71.11169 10553;71.11604 21589;133.38301 4629;192.22871 5393;198.99944 6909;205.00865 7028;216.98892 8770;222.87247 5745;224.99391 5693;225.01424 22155;236.99489 8521;244.98364 32961;245.02087 27128;252.01657 5671;252.23599 4722;264.98996 58399;265.02936 7402;284.99646 31999;287.00827 4770;288.98712 6381;305.00397 13644;328.98462 12065;348.99268 14773;368.99570 42375;369.03632 16818;369.30167 27375
1590	Unknown	6908	14.423	14.525	14.638	373.03030	65374	622189	3163.097	18.29291	20.819	0.937	1.000	0.869		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	18.29291	373.03030 84352;374.03165 8808;375.02771 86456	53.19257 7445;56.89219 8239;57.55202 8075;70.55058 74781;94.89558 6120;228.98994 50866;248.99571 169595;252.21649 9905;264.99112 8236;269.00232 131833;289.00980 53743;292.98514 11638;312.99124 18081;353.00516 23572;373.01309 48002
1591	Unknown	6908	14.461	14.525	14.828	473.28329	432942	5430079	5674.999	58.69874	29.745	0.753	1.000	0.232		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	58.69874	473.28329 596356;474.28662 163293;475.28976 26581	null
1592	Unknown	6914	14.396	14.537	14.663	303.02408	177330	2557665	4883.180	7.91449	9.371	0.697	0.990	0.335		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	7.91449	303.02408 183297;305.02325 201061	null
