Peak ID	Name	Scan	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Estimated noise	S/N	Sharpness	Gaussian similarity	Ideal slope	Symmetry	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	m/z similarity	Simple dot product	Weighted dot product	Reverse dot product	Matched peaks count	Matched peaks percentage	Total score	S/N	MS1 isotopes	MSMS spectrum
5294	Unknown	8657	19.265	19.506	19.702	185.91551	42381	385473	2421.549	17.50143	21.176	0.787	0.993	0.680		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	17.50143	185.91032 24876;185.91551 35430	null
5295	Unknown	8657	19.277	19.506	19.702	200.88039	52874	524338	2786.825	18.97296	19.820	0.863	0.994	0.907		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	18.97296	200.88039 54939;202.88167 16764	null
5296	Unknown	8657	19.373	19.506	19.813	223.92664	70010	1005482	2869.285	24.09936	20.575	0.729	1.000	0.461		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	24.09936	223.92664 68073;224.92101 62671;225.92645 71812	null
5297	Unknown	8663	19.325	19.518	19.629	129.97488	227170	2523520	3940.109	53.98455	26.235	0.647	0.993	0.466		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	53.98455	129.97488 235741;130.98257 18558	53.22719 2261;53.62520 2035;55.85253 2189;61.98722 6628;72.93228 4865;88.03938 4414;93.89726 1885;113.89700 2023;129.86836 8250;133.46658 2325
5298	Unknown	8663	19.325	19.518	19.653	191.94589	272946	3624950	6745.930	38.34980	25.774	0.877	1.000	0.816		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	38.34980	191.94589 291781;192.94957 11509;193.95027 13471	null
5299	Unknown	8663	19.373	19.518	19.826	251.82195	142515	2040100	3995.608	28.60082	28.439	0.812	1.000	0.660		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	28.60082	251.82195 143027;252.82263 16694;253.81947 42185	null
5300	Unknown	8669	19.482	19.530	19.653	164.89693	84248	627458	3715.070	13.83776	21.351	0.782	0.975	0.654		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	13.83776	164.89693 99713;164.90395 12384;165.89105 42248;165.89404 194798;166.89413 27166	null
5301	Unknown	8669	19.312	19.530	19.676	184.93401	94015	1163759	3531.556	26.62146	17.478	0.826	0.989	0.888		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	26.62146	184.93401 65829;184.93774 17119;184.94199 18796;186.92882 33425	null
5302	Unknown	8669	19.482	19.530	20.125	202.90787	390719	7925976	6081.762	51.78984	34.321	0.644	0.997	0.324		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	51.78984	202.90787 444353;203.90364 12916;203.90808 45731;204.90479 130567	null
5303	Unknown	8669	19.133	19.530	19.629	252.91612	94471	1056989	4381.803	21.55987	23.212	0.795	0.995	0.914		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	21.55987	252.91603 97526	null
5304	Unknown	8675	19.157	19.543	19.838	84.95013	80527	1292294	4571.172	17.61631	21.659	0.652	1.000	0.487		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	17.61631	84.95013 88832	null
5305	Unknown	8675	19.110	19.543	19.579	119.94604	1175879	12586986	20898.290	53.41132	40.649	0.955	0.994	0.624		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	53.41132	119.94604 1186003;120.95385 21554;121.94310 297789;121.95028 23823	60.50311 2959;61.98722 141180;65.72430 2940;71.55515 7768;71.55933 6617;101.85568 2979;111.12940 3061;119.93200 10351;119.94617 3527;121.02808 3808
5306	Unknown	8681	19.110	19.555	19.665	82.95315	212153	2179441	7350.583	28.86212	31.416	0.697	1.000	0.627		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	28.86212	82.95315 250450;84.95021 79413	null
5307	Unknown	8681	19.518	19.555	19.629	121.94308	373884	2368781	7365.049	4.79507	22.035	0.712	0.986	0.317		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	4.79507	121.94308 454273;121.95029 18866;123.94553 137890	null
5308	Unknown	8741	19.482	19.676	20.138	112.98475	2054929	59487192	46436.380	22.38754	34.607	0.878	0.999	0.529		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	22.38754	112.98475 2306183;113.98809 42949	54.47975 3523;54.78453 3642;55.86889 3889;57.09416 3641;62.85571 3493;67.41195 4252;68.99472 18414;69.03335 4553;71.55520 15135;82.37492 3872;101.22547 3586;104.15804 4498;106.86203 3823;108.73190 4213
5309	Unknown	8747	19.629	19.689	19.763	102.95589	914017	6967300	16734.700	6.28186	19.645	0.545	0.996	0.108		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	6.28186	102.94781 37772;102.95589 874399;104.95291 287747	50.68569 2870;57.03330 3199;62.82228 2823;69.30682 2656;72.56154 9470;85.55709 2858
5310	Unknown	8747	19.145	19.689	20.037	226.85091	278992	2682207	1.000	278992.10000	53.947	0.678	1.000	0.621		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	278992.10000	226.85091 276440;228.84798 282728	null
5311	Unknown	8747	19.494	19.689	19.937	228.84798	278339	2796598	4265.680	64.72216	53.046	0.666	1.000	0.753		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	64.72216	228.84798 282728;230.84482 86673	null
5312	Unknown	8747	19.459	19.689	19.802	230.84482	78064	646369	3027.538	25.78448	26.621	0.905	0.996	0.755		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	25.78448	230.84482 86673;231.85385 34108;232.84563 26612	null
5313	Unknown	8747	19.385	19.689	19.789	387.69336	37608	240503	1.000	37607.88000	24.361	0.832	0.987	0.834		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	37607.88000	387.69336 38813;389.69046 76993	null
5314	Unknown	8747	19.337	19.689	20.062	389.69046	60865	475558	1.000	60865.44000	26.624	0.809	1.000	0.753		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	60865.44000	389.69046 76993;391.68695 48003	null
5315	Unknown	8747	19.385	19.689	20.000	391.68695	42872	326225	1.000	42871.81000	22.513	0.887	1.000	0.851		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	42871.81000	391.68695 48003;393.68427 24512	null
5316	Unknown	8753	19.555	19.702	19.925	163.90784	42622	401060	1612.936	26.42529	20.904	0.761	1.000	0.487		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	26.42529	163.90784 43326;165.90543 31126	null
5317	Unknown	8771	19.530	19.738	20.138	218.81688	177775	2045155	4595.098	36.80279	38.328	0.795	1.000	0.654		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	36.80279	218.81688 207482;220.81386 180209	null
5318	Unknown	8771	19.629	19.738	20.087	222.81062	60910	564790	1511.545	40.29663	24.349	0.708	0.986	0.493		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	40.29663	222.81062 64188	null
5319	Unknown	8777	19.566	19.750	19.975	220.81380	178638	1774986	4319.248	39.84196	39.199	0.831	1.000	0.919		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	39.84196	220.81380 193329;222.81067 60403	null
5320	Unknown	8795	19.738	19.789	20.395	248.84471	486221	11828398	7367.091	47.99384	14.302	0.588	1.000	0.097		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	47.99384	248.84471 513096;249.84753 14108;250.84152 57706	55.85841 2400;71.76546 3015;71.76923 11786;101.19729 2384;107.93761 2586;112.98457 7166;129.68254 2479;164.83546 185427;180.91212 6483;186.64810 2793;190.85236 5965;198.92422 2359;199.39806 2758;199.49327 2829;248.84479 7689;252.63536 3176
5321	Unknown	8843	19.726	19.887	20.062	130.99777	61880	667843	8422.123	6.95197	15.174	0.843	1.000	0.803		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	6.95197	130.99423 9157;130.99556 7597;130.99777 58712	null
5322	Unknown	8879	19.566	19.962	20.164	93.00843	67946	747884	6025.842	11.27584	21.662	0.940	0.997	0.918		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	11.27584	93.00851 79500;95.01284 23664	null
5323	Unknown	9041	19.482	20.304	20.361	96.95912	13737810	459018005	171177.100	57.02609	46.024	0.544	1.000	0.063		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	57.02609	96.95912 14132692;96.96839 136829;97.95847 97246;97.96322 11508;98.95494 544511;98.96341 78053	null
5324	Unknown	9238	20.670	20.746	20.949	207.93080	565437	7001070	23208.240	19.13198	17.398	0.652	1.000	0.427		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	19.13198	207.93080 667462;208.93047 10907;208.93201 9491;208.93575 32470	63.10504 7369;69.98591 5635;71.88412 31379;80.48238 6513;81.33607 6400;86.32793 6777;87.92435 18265;88.59623 6702;103.91937 24527;109.17247 6273;112.26527 6545;125.87235 149355;127.86931 294849;136.80673 6275;143.16182 6315;157.86290 41458;159.85915 83464;162.83833 65683;163.84621 221029;179.93660 7169;182.72977 6350;202.29008 6597;207.83603 34017
5325	Unknown	9262	20.708	20.804	20.987	471.70987	100408	1008743	7950.047	12.62985	17.352	0.653	0.985	0.383		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	12.62985	471.70987 103843;473.70645 39131	null
5326	Unknown	9274	20.775	20.833	20.987	94.92410	808680	4967406	50981.050	15.86237	74.763	0.926	1.000	0.469		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	15.86237	94.92410 881980;95.92677 7507;96.92120 123044;96.92796 31598;96.92957 11477	null
5327	Unknown	9274	20.775	20.833	20.987	146.86580	148291	860090	9843.081	15.06546	36.997	0.889	0.999	0.625		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	15.06546	146.86580 159943;148.86301 40887	null
5328	Unknown	9274	20.755	20.833	20.987	154.89781	556388	4054391	21695.040	25.64585	56.999	0.853	1.000	0.752		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	25.64585	154.89781 566980;154.90541 16395;156.89485 377394	56.45794 2303;60.21889 1974;63.12324 2565;71.56745 2533;71.76395 2507;71.77134 11019;82.55655 2195;94.92416 3743;95.41686 2017;96.95901 220363;100.70628 2271;126.90261 153072;154.86835 11382;154.89668 39797;154.91812 6413;155.10611 2201
5329	Unknown	9274	20.755	20.833	20.936	154.91803	427537	3137840	11488.230	37.16729	48.974	0.849	0.999	0.752		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	37.16729	154.91803 433946;154.92743 12077;155.91052 35760;155.91856 6547;156.91502 141641	56.45794 2303;60.21889 1974;63.12324 2565;71.56745 2533;71.76395 2507;71.77134 11019;82.55655 2195;94.92416 3743;95.41686 2017;96.95901 220363;100.70628 2271;126.90261 153072;154.86835 11382;154.89668 39797;154.91812 6413;155.10611 2201
5330	Unknown	9274	20.786	20.833	20.923	156.89485	394193	2199735	14402.170	26.83868	50.133	0.924	0.992	0.625		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	26.83868	156.89485 377394;158.89204 90430	null
5331	Unknown	9274	20.786	20.833	20.987	160.84131	1432247	8128144	61847.340	22.98836	88.646	0.978	1.000	0.625		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	22.98836	160.84131 1443610;161.83492 5926;161.84181 45012;161.84911 211541;162.83838 1335678;162.84108 57876	null
5332	Unknown	9274	20.786	20.833	20.987	164.83543	439236	2417792	27895.500	15.74578	56.165	0.932	0.994	0.469		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	15.74578	164.83543 428249;164.83875 63069;165.83646 11144;165.84329 57545;166.83273 33929;166.83578 21565	null
5333	Unknown	9274	20.786	20.833	20.987	193.81534	1578311	8920732	65255.390	24.15039	93.342	0.973	1.000	0.469		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	24.15039	193.81534 1712786;195.81071 28447774	null
5334	Unknown	9274	20.794	20.833	20.987	195.81071	26799501	139406947	849660.900	31.45868	393.200	0.892	1.000	0.469		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	31.45868	195.81071 28447774;196.81105 614114;197.80753 34537152	51.49224 87412;71.29846 85745;71.46796 80797;73.00996 114502;73.01353 216619;106.13696 97397
5335	Unknown	9274	20.794	20.833	20.987	197.80753	32202298	167460078	955671.100	33.60288	429.669	0.973	1.000	0.469		[M+Cl]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	33.60288	197.80753 34537152;198.80792 701891;199.80449 16278070	54.18119 141609;59.20028 112413;61.79238 114791;71.70736 299939;71.71135 325106;76.63424 113715;86.21255 117394;87.86756 123102;160.84145 1513704;162.82524 261206;162.83838 4259095;197.80746 7933894
5336	Unknown	9274	20.794	20.833	20.987	199.80449	15159242	78987417	482997.900	31.30123	294.723	0.971	0.999	0.469		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	31.30123	199.80449 16278070;200.80490 375387;201.80154 3485083	null
5337	Unknown	9274	20.794	20.833	20.987	201.80154	3245639	16842249	96869.410	33.43371	139.275	0.967	0.999	0.469		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	33.43371	201.80154 3485083;202.80209 70378;203.79858 250948	null
5338	Unknown	9274	20.775	20.833	20.987	205.83939	2604647	16724809	64344.520	40.22243	120.123	0.966	1.000	0.469		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	40.22243	205.83939 2757875;206.83911 50737;207.83644 2652868	null
5339	Unknown	9274	20.775	20.833	20.987	207.83644	2434828	15617091	64017.790	37.75867	114.370	0.970	1.000	0.469		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	37.75867	207.83644 2652868;208.83653 56188;209.83347 733270	null
5340	Unknown	9274	20.794	20.833	20.977	217.86526	640976	3337965	26804.740	23.77115	60.674	0.974	0.998	0.469		[M+CH3COO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	23.77115	217.86526 701929;218.86601 18190;218.86917 7105;219.86176 89615;219.86708 16426	58.91904 2055;78.52040 2366;82.99037 2422;127.86935 152971;159.85933 69960;172.86690 6163;181.92528 3164;217.84958 4201;217.86804 2602
5341	Unknown	9280	20.755	20.847	20.963	92.92704	1202081	8847048	80125.980	14.97865	97.372	0.686	1.000	0.939		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	14.97865	92.91888 12434;92.92704 1162763;94.92412 819420	55.88299 3823;59.18168 3119;71.57934 9065;71.58356 9859;92.92700 39577;93.03314 3651;95.69411 3407
5342	Unknown	9280	20.786	20.847	20.987	162.83839	1383604	7792006	64137.390	21.47780	105.189	0.710	0.999	0.867		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	21.47780	162.83839 1272461;162.84135 57553;163.83881 28350;163.84628 184523;164.83539 345608;164.83861 47592	null
5343	Unknown	9280	20.812	20.847	20.987	164.92665	1033921	4414156	23184.630	44.01170	85.911	0.665	0.996	0.686		[M+HCOO]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	44.01170	164.92665 979245;164.93416 22135;165.92986 20375;166.92368 281909;166.93083 9657	59.19981 4434;70.70700 5174;71.70367 18951;87.50700 4168;91.19052 5160;92.00683 4779;95.41604 4551;96.95403 4867;96.95918 52404;108.93665 7995;112.71426 4652;121.02875 13237;122.21905 4494;124.41636 5057;127.51662 4590;133.50194 4928;136.92093 10857;136.93150 219496;152.77513 4680;164.83571 173918;164.89510 14308;164.92592 38177
5344	Unknown	9280	20.775	20.847	20.987	215.86819	1035641	6639107	37902.660	27.14319	86.044	0.727	1.000	0.816		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	27.14319	215.86819 994898;216.86842 8951;216.87132 18156;217.86522 607705	55.37611 3991;63.06831 4290;64.06446 4719;72.69968 10243;72.70349 5400;74.91158 4358;111.59805 4208;118.52940 4496;124.60264 4075;125.87232 292434;127.86958 22668;127.93031 4182;128.46155 4316;157.86240 97739;159.85941 7758;170.86987 12653;175.94691 5254;215.86852 4852
5345	Unknown	9280	20.649	20.847	20.987	467.71576	156886	1949660	10450.490	15.01229	35.577	0.544	1.000	0.299		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	15.01229	467.71576 140142;468.71869 9264;469.71283 153356	null
5346	Unknown	9284	20.746	20.857	20.987	91.00269	495054	3943939	14520.190	32.70298	69.240	0.615	1.000	0.646		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	32.70298	91.00269 651366;92.99480 12435;93.00710 7442	73.53106 4859;91.08416 2911
5347	Unknown	9297	20.847	20.887	20.987	84.00805	145248	782337	16093.840	5.61243	57.759	0.711	0.986	0.496		[M-H2O-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	5.61243	84.00805 301810;85.00330 545411;85.01137 9235;85.99860 16339;86.00662 15800	null
5348	Unknown	9300	20.847	20.896	20.987	83.02407	96561	477473	3882.821	24.18786	54.602	0.589	0.986	0.739		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	24.18786	83.02407 127523;84.02747 3929;85.02850 97019	null
